source,id,name,address,latitude,longitude,type,contact,task,run_time
baidu,9584746fd1768e54f82d6132,井陉服务区,石家庄市井陉县阜赞高速,37.928444291288855,114.1701498487491,"gas_station,service_area,hospital,repair_factory",,辛集,2026-04-13T20:20:47
baidu,9d181af14220a1fb8405bf72,岗南服务区,石家庄市平山县西柏坡高速,38.343259863564505,114.05236371268983,"gas_station,service_area,hospital,repair_factory",,辛集,2026-04-13T20:20:47
baidu,b7251e94bbb7a573774ff1d2,辛集服务区(石衡高速石家庄方向),河北省石家庄市辛集市马庄乡辛集服务区,37.78538606847548,115.332721470628,"gas_station,service_area,hospital,repair_factory",,辛集,2026-04-13T20:20:47
baidu,31b350efe5674516c16c145f,井陉服务区(阜赞高速阜平方向),石家庄市井陉县阜赞高速,37.929580837576786,114.17187023462971,"gas_station,service_area,hospital,repair_factory",,辛集,2026-04-13T20:20:47
baidu,a3e8341c95b566954afd3f75,河北医科大学第一医院,石家庄市裕华区东岗路89号,38.016896615908614,114.55269534996653,"gas_station,service_area,hospital,repair_factory",(0311)85917000,辛集,2026-04-13T20:20:47
baidu,711b2e5cd5b374f22cb17ec6,河北省人民医院,河北省石家庄市新华区和平西路348号,38.058394396303925,114.46559019057688,"gas_station,service_area,hospital,repair_factory",(0311)85989696,辛集,2026-04-13T20:20:47
baidu,76e9848263d1e8752102620d,河北医科大学第四医院,石家庄市长安区健康路12号,38.0498067093757,114.50920637645572,"gas_station,service_area,hospital,repair_factory",(0311)86095200,辛集,2026-04-13T20:20:47
baidu,b104050417bd6ffa5a3ac8c1,石家庄市人民医院(建华院区),河北省石家庄市裕华区建华南大街365号,37.99435194930621,114.54956099142262,"gas_station,service_area,hospital,repair_factory",(0311)69089999,辛集,2026-04-13T20:20:47
baidu,0ce65c2d566860592d47336f,河北以岭医院,河北省石家庄市新石北路385号,38.01967330533916,114.44722108576336,"gas_station,service_area,hospital,repair_factory",(0311)83836460,辛集,2026-04-13T20:20:47
baidu,cac5fc768edefb8d2cb96de0,河北医科大学第四医院(东院),河北省石家庄市裕华区天山大街169号,38.03148282643553,114.60965006676011,"gas_station,service_area,hospital,repair_factory","(0311)86095588,(0311)86296327",辛集,2026-04-13T20:20:47
baidu,9fbfeef2df52e845ede4a56b,石家庄市第三医院,石家庄市长安区体育南大街15号,38.04015282922684,114.534071311838,"gas_station,service_area,hospital,repair_factory","(0311)85990666,(0311)85990999",辛集,2026-04-13T20:20:47
baidu,851be8051faaf667bda2408c,河北医科大学第三医院(湘江院区),石家庄市裕华区湘江道68号,38.03219203562484,114.61530109807784,"gas_station,service_area,hospital,repair_factory",(0311)88603000,辛集,2026-04-13T20:20:47
baidu,c9779a4837474bcad0ff23f0,河北省人民医院(龙泉院区),石家庄市鹿泉区繁荣大街东侧,37.98900474644446,114.38581763945264,"gas_station,service_area,hospital,repair_factory",(0311)85989696,辛集,2026-04-13T20:20:47
baidu,25ec69fcadaa487dc26c146f,中国人民解放军联勤保障部队第980医院,石家庄市桥西区中山西路398号,38.039510328808724,114.4492077936433,"gas_station,service_area,hospital,repair_factory",(0311)87998114,辛集,2026-04-13T20:20:47
baidu,dfeec6633f04d00941d63e53,栾城人民医院,河北省石家庄市栾城区鑫源路120号,37.88690408778142,114.65243363253109,"gas_station,service_area,hospital,repair_factory",(0311)88031631,辛集,2026-04-13T20:20:47
baidu,d991e116663431291f38947c,石家庄市鹿泉人民医院,石家庄市鹿泉区北斗西路与威远街交叉路口往西约100米(鹿医住宅小区东南侧),38.088729957497485,114.30900871391457,"gas_station,service_area,hospital,repair_factory",(0311)82012138,辛集,2026-04-13T20:20:47
baidu,cb4fd146fcec20419d9d687c,灵寿县医院,河北省石家庄市灵寿县城西南街33号,38.30717876364018,114.37085331335355,"gas_station,service_area,hospital,repair_factory",(0311)82521561,辛集,2026-04-13T20:20:47
baidu,341c35de9511f9a7e7073880,石家庄市平安医院,河北省石家庄市裕华区仓丰路48号,37.99094804249351,114.50332867663123,"gas_station,service_area,hospital,repair_factory",0311-86010203,辛集,2026-04-13T20:20:47
baidu,f920cbfe879a0311b8bd6362,陆军军医大学士官学校附属医院,河北省石家庄市长安区胜利北街346号,38.08306587217367,114.51466238134972,"gas_station,service_area,hospital,repair_factory",(0311)87970500,辛集,2026-04-13T20:20:47
baidu,6578b4dd2cd8d06af03cba2f,河北医科大学第一医院(西南院区),河北省石家庄市元氏县红旗北大街790号,37.86947822266433,114.47213114211932,"gas_station,service_area,hospital,repair_factory",(0311)82953120,辛集,2026-04-13T20:20:47
baidu,a5097bfa8adee71ef13cbabe,河北省中医院,河北省石家庄市长安区中山东路389号,38.044176438059694,114.53739304896177,"gas_station,service_area,hospital,repair_factory",(0311)69095114,辛集,2026-04-13T20:20:47
baidu,64d713fb98c548b0aecb6639,石家庄市第四医院(谈固院区),河北省石家庄市长安区谈固西街与北宋路交叉口,38.04715333357956,114.560145219336,"gas_station,service_area,hospital,repair_factory",(0311)89927777,辛集,2026-04-13T20:20:47
baidu,0a15c7ec7e7873fced74f84d,石家庄市藁城人民医院,石家庄市藁城区市府东路56号,38.03616400504491,114.8507712600171,"gas_station,service_area,hospital,repair_factory",(0311)88041354,辛集,2026-04-13T20:20:47
baidu,a45a0a3f13de7213a1046406,石家庄市中医院(东院区),石家庄市长安区建华北大街138号,38.05822976881062,114.5442004472229,"gas_station,service_area,hospital,repair_factory",(0311)68068899,辛集,2026-04-13T20:20:47
baidu,e5ba833c8ff6c087a8f0cdfa,石家庄市第二医院(华西院区),石家庄市新华区华西路53号,38.04609926823699,114.47081367868726,"gas_station,service_area,hospital,repair_factory",(0311)87882119,辛集,2026-04-13T20:20:47
baidu,2709cbd9b86912a622f017ee,二五六医院,石家庄市正定县常山东路56号,38.143721478833456,114.58015984663093,"gas_station,service_area,hospital,repair_factory",,辛集,2026-04-13T20:20:47
baidu,2ea03e3d265563148b2fb524,新乐市中医医院,河北省石家庄市新乐市育才街236号,38.35852315105724,114.67557791403277,"gas_station,service_area,hospital,repair_factory",(0311)88581014,辛集,2026-04-13T20:20:47
baidu,281ea6b61dd8c1012902e19e,石家庄市第五医院,石家庄市裕华区塔南路42号,38.00422149809059,114.50932627556477,"gas_station,service_area,hospital,repair_factory","(0311)85925600,(0311)85925620,(0311)85925666",辛集,2026-04-13T20:20:47
baidu,6835e3a799637a4ee3110370,晋州市人民医院,石家庄市晋州市朝阳路1号,38.032247308784896,115.07000874755232,"gas_station,service_area,hospital,repair_factory",(0311)84334561,辛集,2026-04-13T20:20:47
baidu,f114a2672b9e869c14948e9f,无极县医院(新院区),河北省石家庄市无极县定魏线10号,38.19926025048019,114.97128577345137,"gas_station,service_area,hospital,repair_factory",(0311)85571616,辛集,2026-04-13T20:20:47
